order_id,picked_up_time,delivered_time,actual_delivery_mins
ORD_00376,2024-01-01 14:20:00,2024-01-01 14:47:00,27.0
ORD_00377,2024-01-26 14:44:00,2024-01-26 15:02:00,18.0
ORD_00378,2024-02-01 16:00:00,2024-02-01 16:30:00,30.0
ORD_00379,2024-02-21 16:56:00,2024-02-21 17:33:00,37.0
ORD_00380,2024-02-12 17:17:00,2024-02-12 17:42:00,25.0
ORD_00381,2024-01-14 12:59:00,2024-01-14 13:16:00,17.0
ORD_00382,2024-02-17 12:02:00,2024-02-17 12:15:00,13.0
ORD_00383,2024-01-12 16:13:00,2024-01-12 16:25:00,12.0
ORD_00384,2024-01-19 14:30:00,2024-01-19 14:48:00,18.0
ORD_00385,2024-02-03 15:02:00,2024-02-03 15:19:00,17.0
ORD_00386,2024-01-21 18:28:00,2024-01-21 19:09:00,41.0
ORD_00387,2024-01-11 16:08:00,2024-01-11 16:44:00,36.0
ORD_00388,2024-01-20 16:45:00,2024-01-20 17:03:00,18.0
ORD_00389,2024-02-07 16:22:00,2024-02-07 16:33:00,11.0
ORD_00390,2024-01-16 16:27:00,2024-01-16 17:03:00,36.0
ORD_00391,2024-01-29 09:23:00,2024-01-29 09:44:00,21.0
ORD_00392,2024-01-14 10:34:00,2024-01-14 10:51:00,17.0
ORD_00393,2024-01-30 12:41:00,2024-01-30 12:56:00,15.0
ORD_00394,2024-02-28 11:29:00,2024-02-28 12:19:00,50.0
ORD_00395,2024-01-28 16:28:00,2024-01-28 16:50:00,22.0
ORD_00396,2024-02-12 15:59:00,2024-02-12 17:19:00,80.0
ORD_00397,2024-01-15 15:42:00,2024-01-15 15:56:00,14.0
ORD_00398,2024-01-12 09:07:00,2024-01-12 09:33:00,26.0
ORD_00399,2024-01-28 17:21:00,2024-01-28 17:59:00,38.0
ORD_00400,2024-01-14 12:58:00,2024-01-14 13:40:00,42.0
ORD_00401,2024-02-23 09:47:00,2024-02-23 10:06:00,19.0
ORD_00402,2024-01-30 13:48:00,2024-01-30 14:32:00,44.0
ORD_00403,2024-01-06 13:33:00,2024-01-06 14:01:00,28.0
ORD_00404,2024-01-07 17:24:00,2024-01-07 17:45:00,21.0
ORD_00405,2024-01-31 13:10:00,2024-01-31 13:31:00,21.0
ORD_00406,2024-02-14 10:57:00,2024-02-14 11:28:00,31.0
ORD_00407,2024-01-08 18:00:00,2024-01-08 18:16:00,16.0
ORD_00408,2024-01-11 10:14:00,2024-01-11 10:32:00,18.0
ORD_00409,2024-02-20 10:07:00,2024-02-20 10:33:00,26.0
ORD_00410,2024-02-17 16:33:00,2024-02-17 18:02:00,89.0
ORD_00411,2024-02-09 09:18:00,2024-02-09 10:17:00,59.0
ORD_00412,2024-01-10 11:45:00,2024-01-10 11:56:00,11.0
ORD_00413,2024-02-22 17:48:00,2024-02-22 18:02:00,14.0
ORD_00414,2024-01-22 10:50:00,2024-01-22 11:10:00,20.0
ORD_00415,2024-02-19 18:14:00,2024-02-19 18:29:00,15.0
ORD_00416,2024-01-19 09:43:00,2024-01-19 09:53:00,10.0
ORD_00417,2024-01-28 13:56:00,2024-01-28 14:40:00,44.0
ORD_00418,2024-01-05 09:08:00,2024-01-05 09:31:00,23.0
ORD_00419,2024-01-25 18:49:00,2024-01-25 19:18:00,29.0
ORD_00420,2024-01-25 14:05:00,2024-01-25 14:17:00,12.0
ORD_00421,2024-01-21 14:19:00,2024-01-21 14:40:00,21.0
ORD_00422,2024-01-13 15:24:00,2024-01-13 15:44:00,20.0
ORD_00423,2024-01-06 13:51:00,2024-01-06 14:12:00,21.0
ORD_00424,2024-01-18 16:13:00,2024-01-18 16:38:00,25.0
ORD_00425,2024-01-29 13:30:00,2024-01-29 13:55:00,25.0
ORD_00426,2024-02-07 18:33:00,2024-02-07 19:36:00,63.0
ORD_00427,2024-02-04 11:09:00,2024-02-04 11:28:00,19.0
ORD_00428,2024-02-09 11:55:00,2024-02-09 12:16:00,21.0
ORD_00429,2024-02-12 13:48:00,2024-02-12 14:22:00,34.0
ORD_00430,2024-01-20 15:42:00,2024-01-20 16:07:00,25.0
ORD_00431,2024-02-03 17:45:00,2024-02-03 18:31:00,46.0
ORD_00432,2024-02-17 18:19:00,2024-02-17 18:38:00,19.0
ORD_00433,2024-02-08 18:45:00,2024-02-08 20:00:00,75.0
ORD_00434,2024-02-24 10:21:00,2024-02-24 10:50:00,29.0
ORD_00435,2024-02-26 12:44:00,2024-02-26 13:07:00,23.0
ORD_00436,2024-02-05 11:58:00,2024-02-05 12:34:00,36.0
ORD_00437,2024-01-03 10:12:00,2024-01-03 10:32:00,20.0
ORD_00438,2024-02-08 11:40:00,2024-02-08 11:56:00,16.0
ORD_00439,2024-01-06 15:47:00,2024-01-06 16:05:00,18.0
ORD_00440,2024-02-27 10:26:00,2024-02-27 10:55:00,29.0
ORD_00441,2024-01-03 17:55:00,2024-01-03 18:28:00,33.0
ORD_00442,2024-01-14 16:42:00,2024-01-14 16:58:00,16.0
ORD_00443,2024-01-14 09:48:00,2024-01-14 10:20:00,32.0
ORD_00444,2024-01-06 12:34:00,2024-01-06 13:00:00,26.0
ORD_00445,2024-02-17 16:29:00,2024-02-17 16:55:00,26.0
ORD_00446,2024-01-30 15:17:00,2024-01-30 15:27:00,10.0
ORD_00447,2024-02-03 15:51:00,2024-02-03 16:09:00,18.0
ORD_00448,2024-02-01 15:23:00,2024-02-01 15:46:00,23.0
ORD_00449,2024-02-24 09:26:00,2024-02-24 09:48:00,22.0
ORD_00450,2024-02-11 15:27:00,2024-02-11 15:49:00,22.0
ORD_00451,2024-01-07 12:22:00,2024-01-07 13:32:00,70.0
ORD_00452,2024-02-12 12:55:00,2024-02-12 13:21:00,26.0
ORD_00453,2024-01-21 09:52:00,2024-01-21 11:05:00,73.0
ORD_00454,2024-02-04 11:46:00,2024-02-04 12:06:00,20.0
ORD_00455,2024-01-01 15:53:00,2024-01-01 16:13:00,20.0
ORD_00456,2024-02-15 14:45:00,2024-02-15 15:11:00,26.0
ORD_00457,2024-01-31 16:23:00,2024-01-31 16:34:00,11.0
ORD_00458,2024-01-26 09:05:00,2024-01-26 09:29:00,24.0
ORD_00459,2024-02-10 09:43:00,2024-02-10 10:25:00,42.0
ORD_00460,2024-01-06 15:16:00,2024-01-06 15:39:00,23.0
ORD_00461,2024-01-04 10:52:00,2024-01-04 11:13:00,21.0
ORD_00462,2024-01-29 16:46:00,2024-01-29 17:22:00,36.0
ORD_00463,2024-02-06 10:22:00,2024-02-06 11:01:00,39.0
ORD_00464,2024-01-23 17:06:00,2024-01-23 17:32:00,26.0
ORD_00465,2024-01-03 11:42:00,2024-01-03 11:57:00,15.0
ORD_00466,2024-01-12 15:26:00,2024-01-12 15:36:00,10.0
ORD_00467,2024-01-01 10:00:00,2024-01-01 10:16:00,16.0
ORD_00468,2024-02-15 11:51:00,2024-02-15 12:23:00,32.0
ORD_00469,2024-02-05 11:48:00,2024-02-05 13:11:00,83.0
ORD_00470,2024-02-19 14:49:00,2024-02-19 16:07:00,78.0
ORD_00471,2024-01-23 15:33:00,2024-01-23 15:53:00,20.0
ORD_00472,2024-01-15 10:33:00,2024-01-15 11:19:00,46.0
ORD_00473,2024-01-03 16:27:00,2024-01-03 16:52:00,25.0
ORD_00474,2024-02-27 15:36:00,2024-02-27 16:17:00,41.0
ORD_00475,2024-02-07 18:17:00,2024-02-07 19:06:00,49.0
ORD_00476,2024-01-26 16:28:00,2024-01-26 16:39:00,11.0
ORD_00477,2024-01-09 10:22:00,2024-01-09 10:38:00,16.0
ORD_00478,2024-01-23 14:30:00,2024-01-23 14:57:00,27.0
ORD_00479,2024-02-18 10:03:00,2024-02-18 10:25:00,22.0
ORD_00480,2024-01-06 15:00:00,2024-01-06 16:04:00,64.0
ORD_00481,2024-01-06 17:00:00,2024-01-06 17:55:00,55.0
ORD_00482,2024-02-25 16:05:00,2024-02-25 16:21:00,16.0
ORD_00483,2024-01-22 16:52:00,2024-01-22 17:18:00,26.0
ORD_00484,2024-02-09 18:03:00,2024-02-09 18:41:00,38.0
ORD_00485,2024-02-10 09:23:00,2024-02-10 09:45:00,22.0
ORD_00486,2024-02-24 16:41:00,2024-02-24 17:06:00,25.0
ORD_00487,2024-02-12 10:20:00,2024-02-12 10:53:00,33.0
ORD_00488,2024-02-27 12:05:00,2024-02-27 12:31:00,26.0
ORD_00489,2024-01-15 17:10:00,2024-01-15 17:26:00,16.0
ORD_00490,2024-02-11 17:06:00,2024-02-11 17:17:00,11.0
ORD_00491,2024-01-12 15:26:00,2024-01-12 16:34:00,68.0
ORD_00492,2024-02-28 16:18:00,2024-02-28 17:17:00,59.0
ORD_00493,2024-02-12 14:58:00,2024-02-12 15:53:00,55.0
ORD_00494,2024-01-27 17:40:00,2024-01-27 18:51:00,71.0
ORD_00495,2024-01-13 14:31:00,2024-01-13 14:50:00,19.0
ORD_00496,2024-01-30 17:04:00,2024-01-30 17:19:00,15.0
ORD_00497,2024-01-23 17:03:00,2024-01-23 17:46:00,43.0
ORD_00498,2024-01-01 11:12:00,2024-01-01 11:31:00,19.0
ORD_00499,2024-02-25 16:19:00,2024-02-25 16:39:00,20.0
ORD_00500,2024-02-07 13:17:00,2024-02-07 14:04:00,47.0
ORD_00501,2024-02-18 10:46:00,2024-02-18 11:11:00,25.0
ORD_00502,2024-01-18 09:11:00,2024-01-18 09:36:00,25.0
ORD_00503,2024-01-08 12:24:00,2024-01-08 13:16:00,52.0
ORD_00504,2024-01-20 16:23:00,2024-01-20 17:03:00,40.0
ORD_00505,2024-01-27 11:53:00,2024-01-27 12:44:00,51.0
ORD_00506,2024-02-08 18:09:00,2024-02-08 18:38:00,29.0
ORD_00507,2024-01-14 12:52:00,2024-01-14 13:15:00,23.0
ORD_00508,2024-01-02 12:38:00,2024-01-02 12:50:00,12.0
ORD_00509,2024-01-09 18:55:00,2024-01-09 19:40:00,45.0
ORD_00510,2024-01-01 18:10:00,2024-01-01 19:20:00,70.0
ORD_00511,2024-02-06 16:39:00,2024-02-06 17:02:00,23.0
ORD_00512,2024-01-30 09:48:00,2024-01-30 10:15:00,27.0
ORD_00513,2024-02-15 09:02:00,2024-02-15 09:31:00,29.0
ORD_00514,2024-01-06 10:12:00,2024-01-06 10:36:00,24.0
ORD_00515,2024-02-01 13:03:00,2024-02-01 14:30:00,87.0
ORD_00516,2024-01-10 16:38:00,2024-01-10 17:15:00,37.0
ORD_00517,2024-01-31 13:08:00,2024-01-31 13:27:00,19.0
ORD_00518,2024-02-02 13:40:00,2024-02-02 13:58:00,18.0
ORD_00519,2024-01-06 13:39:00,2024-01-06 14:52:00,73.0
ORD_00520,2024-01-31 09:05:00,2024-01-31 09:19:00,14.0
ORD_00521,2024-01-24 13:09:00,2024-01-24 13:29:00,20.0
ORD_00522,2024-02-25 12:17:00,2024-02-25 12:55:00,38.0
ORD_00523,2024-02-27 16:07:00,2024-02-27 16:34:00,27.0
ORD_00524,2024-02-18 12:17:00,2024-02-18 12:29:00,12.0
ORD_00525,2024-01-24 15:00:00,2024-01-24 15:15:00,15.0
ORD_00526,2024-01-09 13:46:00,2024-01-09 14:03:00,17.0
ORD_00527,2024-01-02 11:27:00,2024-01-02 11:38:00,11.0
ORD_00528,2024-01-25 16:50:00,2024-01-25 17:27:00,37.0
ORD_00529,2024-02-21 17:55:00,2024-02-21 18:19:00,24.0
ORD_00530,2024-02-21 17:38:00,2024-02-21 17:48:00,10.0
ORD_00531,2024-01-11 13:40:00,2024-01-11 14:09:00,29.0
ORD_00532,2024-02-18 18:32:00,2024-02-18 19:14:00,42.0
ORD_00533,2024-01-14 11:27:00,2024-01-14 11:54:00,27.0
ORD_00534,2024-01-30 17:27:00,2024-01-30 17:43:00,16.0
ORD_00535,2024-01-10 11:02:00,2024-01-10 11:21:00,19.0
ORD_00536,2024-01-17 09:31:00,2024-01-17 11:01:00,90.0
ORD_00537,2024-01-12 15:51:00,2024-01-12 16:26:00,35.0
ORD_00538,2024-02-19 16:35:00,2024-02-19 16:52:00,17.0
ORD_00539,2024-02-09 11:46:00,2024-02-09 12:14:00,28.0
ORD_00540,2024-01-02 16:55:00,2024-01-02 18:01:00,66.0
ORD_00541,2024-01-13 13:58:00,2024-01-13 14:19:00,21.0
ORD_00542,2024-01-08 14:31:00,2024-01-08 15:11:00,40.0
ORD_00543,2024-02-21 17:35:00,2024-02-21 18:18:00,43.0
ORD_00544,2024-02-26 17:10:00,2024-02-26 17:31:00,21.0
ORD_00545,2024-01-25 16:52:00,2024-01-25 17:33:00,41.0
ORD_00546,2024-02-20 09:55:00,2024-02-20 10:10:00,15.0
ORD_00547,2024-01-29 14:01:00,2024-01-29 14:15:00,14.0
ORD_00548,2024-01-05 15:53:00,2024-01-05 16:11:00,18.0
ORD_00549,2024-01-07 15:07:00,2024-01-07 16:26:00,79.0
ORD_00550,2024-02-25 17:32:00,2024-02-25 17:47:00,15.0
ORD_00551,2024-01-23 17:31:00,2024-01-23 17:58:00,27.0
ORD_00552,2024-01-22 18:35:00,2024-01-22 18:58:00,23.0
ORD_00553,2024-01-26 14:51:00,2024-01-26 15:14:00,23.0
ORD_00554,2024-01-12 13:04:00,2024-01-12 13:19:00,15.0
ORD_00555,2024-02-02 10:17:00,2024-02-02 11:22:00,65.0
ORD_00556,2024-01-27 17:04:00,2024-01-27 17:23:00,19.0
ORD_00557,2024-01-21 17:26:00,2024-01-21 17:51:00,25.0
ORD_00558,2024-02-19 14:31:00,2024-02-19 14:46:00,15.0
ORD_00559,2024-02-12 18:18:00,2024-02-12 18:45:00,27.0
ORD_00560,2024-01-21 18:10:00,2024-01-21 18:36:00,26.0
ORD_00561,2024-01-03 18:52:00,2024-01-03 19:44:00,52.0
ORD_00562,2024-01-15 12:39:00,2024-01-15 13:13:00,34.0
ORD_00563,2024-01-16 09:04:00,2024-01-16 09:59:00,55.0
ORD_00564,2024-02-08 10:21:00,2024-02-08 11:15:00,54.0
ORD_00565,2024-01-24 09:10:00,2024-01-24 09:54:00,44.0
ORD_00566,2024-02-04 15:42:00,2024-02-04 16:18:00,36.0
ORD_00567,2024-02-04 09:29:00,2024-02-04 09:59:00,30.0
ORD_00568,2024-01-27 14:00:00,2024-01-27 14:33:00,33.0
ORD_00569,2024-01-14 11:03:00,2024-01-14 11:22:00,19.0
ORD_00570,2024-01-03 14:35:00,2024-01-03 15:01:00,26.0
ORD_00571,2024-01-26 10:45:00,2024-01-26 11:09:00,24.0
ORD_00572,2024-02-15 14:06:00,2024-02-15 14:31:00,25.0
ORD_00573,2024-02-16 12:01:00,2024-02-16 12:30:00,29.0
ORD_00574,2024-01-07 15:59:00,2024-01-07 16:54:00,55.0
ORD_00575,2024-01-17 16:30:00,2024-01-17 17:07:00,37.0
ORD_00576,2024-02-01 17:03:00,2024-02-01 18:42:00,99.0
ORD_00577,2024-02-13 09:28:00,2024-02-13 10:07:00,39.0
ORD_00578,2024-01-26 13:15:00,2024-01-26 14:26:00,71.0
ORD_00579,2024-01-27 15:56:00,2024-01-27 16:23:00,27.0
ORD_00580,2024-02-27 18:44:00,2024-02-27 18:56:00,12.0
ORD_00581,2024-02-01 17:36:00,2024-02-01 18:16:00,40.0
ORD_00582,2024-01-02 13:07:00,2024-01-02 14:01:00,54.0
ORD_00583,2024-01-14 10:51:00,2024-01-14 11:18:00,27.0
ORD_00584,2024-02-22 12:44:00,2024-02-22 14:08:00,84.0
ORD_00585,2024-01-11 15:07:00,2024-01-11 15:28:00,21.0
ORD_00586,2024-02-13 10:03:00,2024-02-13 10:17:00,14.0
ORD_00587,2024-02-08 09:38:00,2024-02-08 10:32:00,54.0
ORD_00588,2024-01-06 13:06:00,2024-01-06 13:26:00,20.0
ORD_00589,2024-01-31 14:37:00,2024-01-31 15:02:00,25.0
ORD_00590,2024-01-14 18:14:00,2024-01-14 18:31:00,17.0
ORD_00591,2024-01-26 16:21:00,2024-01-26 16:45:00,24.0
ORD_00592,2024-01-12 14:54:00,2024-01-12 15:25:00,31.0
ORD_00593,2024-01-21 13:20:00,2024-01-21 13:40:00,20.0
ORD_00594,2024-02-15 18:11:00,2024-02-15 18:28:00,17.0
ORD_00595,2024-02-19 11:29:00,2024-02-19 11:49:00,20.0
ORD_00596,2024-02-22 16:25:00,2024-02-22 17:16:00,51.0
ORD_00597,2024-01-25 13:29:00,2024-01-25 13:50:00,21.0
ORD_00598,2024-01-02 11:56:00,2024-01-02 12:09:00,13.0
ORD_00599,2024-01-23 12:50:00,2024-01-23 13:32:00,42.0
ORD_00600,2024-02-17 16:44:00,2024-02-17 17:12:00,28.0
ORD_00601,2024-02-13 11:39:00,2024-02-13 11:56:00,17.0
ORD_00602,2024-01-11 15:27:00,2024-01-11 15:46:00,19.0
ORD_00603,2024-02-01 12:41:00,2024-02-01 13:10:00,29.0
ORD_00604,2024-01-13 18:06:00,2024-01-13 18:59:00,53.0
ORD_00605,2024-01-22 11:02:00,2024-01-22 12:39:00,97.0
ORD_00606,2024-01-13 09:07:00,2024-01-13 09:36:00,29.0
ORD_00607,2024-01-06 15:34:00,2024-01-06 15:57:00,23.0
ORD_00608,2024-01-12 16:28:00,2024-01-12 17:07:00,39.0
ORD_00609,2024-01-30 11:32:00,2024-01-30 11:47:00,15.0
ORD_00610,2024-02-11 16:19:00,2024-02-11 17:31:00,72.0
ORD_00611,2024-01-08 17:19:00,2024-01-08 17:42:00,23.0
ORD_00612,2024-01-25 18:48:00,2024-01-25 19:12:00,24.0
ORD_00613,2024-01-19 17:33:00,2024-01-19 18:01:00,28.0
ORD_00614,2024-01-18 16:03:00,2024-01-18 16:18:00,15.0
ORD_00615,2024-02-05 14:38:00,2024-02-05 14:59:00,21.0
ORD_00616,2024-01-21 15:28:00,2024-01-21 16:10:00,42.0
ORD_00617,2024-01-29 12:07:00,2024-01-29 12:20:00,13.0
ORD_00618,2024-02-17 14:28:00,2024-02-17 15:24:00,56.0
ORD_00619,2024-01-13 14:42:00,2024-01-13 15:06:00,24.0
ORD_00620,2024-01-24 11:26:00,2024-01-24 11:55:00,29.0
ORD_00621,2024-02-18 15:19:00,2024-02-18 15:46:00,27.0
ORD_00622,2024-02-07 09:53:00,2024-02-07 10:06:00,13.0
ORD_00623,2024-01-16 18:04:00,2024-01-16 19:31:00,87.0
ORD_00624,2024-01-03 17:21:00,2024-01-03 17:38:00,17.0
ORD_00625,2024-01-27 10:59:00,2024-01-27 11:22:00,23.0
ORD_00626,2024-01-24 12:03:00,2024-01-24 13:18:00,75.0
ORD_00627,2024-01-13 13:37:00,2024-01-13 14:16:00,39.0
ORD_00628,2024-02-26 10:41:00,2024-02-26 11:13:00,32.0
ORD_00629,2024-01-16 16:28:00,2024-01-16 17:55:00,87.0
ORD_00630,2024-01-19 11:18:00,2024-01-19 11:52:00,34.0
ORD_00631,2024-02-04 13:09:00,2024-02-04 13:27:00,18.0
ORD_00632,2024-01-19 14:36:00,2024-01-19 15:10:00,34.0
ORD_00633,2024-01-09 10:57:00,2024-01-09 11:44:00,47.0
ORD_00634,2024-01-12 14:41:00,2024-01-12 14:57:00,16.0
ORD_00635,2024-02-23 16:08:00,2024-02-23 16:48:00,40.0
ORD_00636,2024-01-19 09:54:00,2024-01-19 10:14:00,20.0
ORD_00637,2024-01-22 16:41:00,2024-01-22 17:51:00,70.0
ORD_00638,2024-01-13 11:31:00,2024-01-13 11:50:00,19.0
ORD_00639,2024-02-17 11:15:00,2024-02-17 11:48:00,33.0
ORD_00640,2024-01-15 11:22:00,2024-01-15 11:51:00,29.0
ORD_00641,2024-01-04 14:38:00,2024-01-04 14:56:00,18.0
ORD_00642,2024-02-21 18:30:00,2024-02-21 18:44:00,14.0
ORD_00643,2024-01-22 12:51:00,2024-01-22 13:09:00,18.0
ORD_00644,2024-01-10 10:11:00,2024-01-10 10:48:00,37.0
ORD_00645,2024-01-09 17:08:00,2024-01-09 17:32:00,24.0
ORD_00646,2024-01-22 15:50:00,2024-01-22 16:16:00,26.0
ORD_00647,2024-02-24 15:24:00,2024-02-24 15:34:00,10.0
ORD_00648,2024-02-14 10:17:00,2024-02-14 10:34:00,17.0
ORD_00649,2024-02-24 17:05:00,2024-02-24 17:18:00,13.0
ORD_00650,2024-02-23 17:43:00,2024-02-23 18:16:00,33.0
ORD_00651,2024-02-02 09:21:00,2024-02-02 09:39:00,18.0
ORD_00652,2024-01-26 09:08:00,2024-01-26 09:27:00,19.0
ORD_00653,2024-02-15 11:42:00,2024-02-15 11:59:00,17.0
ORD_00654,2024-02-08 12:47:00,2024-02-08 13:20:00,33.0
ORD_00655,2024-01-09 12:33:00,2024-01-09 12:51:00,18.0
ORD_00656,2024-02-11 14:02:00,2024-02-11 14:18:00,16.0
ORD_00657,2024-01-26 16:07:00,2024-01-26 16:55:00,48.0
ORD_00658,2024-01-08 13:06:00,2024-01-08 13:38:00,32.0
ORD_00659,2024-01-31 10:15:00,2024-01-31 11:45:00,90.0
ORD_00660,2024-01-02 17:37:00,2024-01-02 17:57:00,20.0
ORD_00661,2024-02-11 10:18:00,2024-02-11 10:58:00,40.0
ORD_00662,2024-01-18 12:21:00,2024-01-18 13:18:00,57.0
ORD_00663,2024-02-22 13:31:00,2024-02-22 13:57:00,26.0
ORD_00664,2024-02-06 18:39:00,2024-02-06 18:58:00,19.0
ORD_00665,2024-02-15 15:04:00,2024-02-15 15:31:00,27.0
ORD_00666,2024-01-04 14:10:00,2024-01-04 14:33:00,23.0
ORD_00667,2024-01-18 11:19:00,2024-01-18 11:46:00,27.0
ORD_00668,2024-02-18 17:15:00,2024-02-18 17:28:00,13.0
ORD_00669,2024-01-30 15:28:00,2024-01-30 15:38:00,10.0
ORD_00670,2024-01-29 09:50:00,2024-01-29 10:42:00,52.0
ORD_00671,2024-01-17 12:46:00,2024-01-17 13:31:00,45.0
ORD_00672,2024-02-26 16:43:00,2024-02-26 17:11:00,28.0
ORD_00673,2024-01-08 14:55:00,2024-01-08 15:22:00,27.0
ORD_00674,2024-01-04 17:37:00,2024-01-04 18:47:00,70.0
ORD_00675,2024-01-30 11:05:00,2024-01-30 11:23:00,18.0
ORD_00676,2024-02-15 17:16:00,2024-02-15 17:28:00,12.0
ORD_00677,2024-02-17 15:47:00,2024-02-17 16:32:00,45.0
ORD_00678,2024-01-30 10:06:00,2024-01-30 10:23:00,17.0
ORD_00679,2024-01-16 10:28:00,2024-01-16 11:42:00,74.0
ORD_00680,2024-01-17 10:55:00,2024-01-17 11:18:00,23.0
ORD_00681,2024-02-24 13:00:00,2024-02-24 13:11:00,11.0
ORD_00682,2024-01-13 14:27:00,2024-01-13 15:28:00,61.0
ORD_00683,2024-01-28 16:47:00,2024-01-28 17:19:00,32.0
ORD_00684,2024-02-05 17:16:00,2024-02-05 17:36:00,20.0
ORD_00685,2024-02-02 13:04:00,2024-02-02 13:30:00,26.0
ORD_00686,2024-01-12 12:48:00,2024-01-12 13:15:00,27.0
ORD_00687,2024-02-06 10:41:00,2024-02-06 11:04:00,23.0
ORD_00688,2024-02-09 16:53:00,2024-02-09 17:13:00,20.0
ORD_00689,2024-01-24 18:47:00,2024-01-24 19:08:00,21.0
ORD_00690,2024-01-31 14:01:00,2024-01-31 15:25:00,84.0
ORD_00691,2024-01-02 12:27:00,2024-01-02 12:49:00,22.0
ORD_00692,2024-01-28 16:16:00,2024-01-28 16:57:00,41.0
ORD_00693,2024-02-06 13:54:00,2024-02-06 14:09:00,15.0
ORD_00694,2024-02-19 10:22:00,2024-02-19 11:01:00,39.0
ORD_00695,2024-01-25 17:01:00,2024-01-25 17:21:00,20.0
ORD_00696,2024-02-04 17:21:00,2024-02-04 18:39:00,78.0
ORD_00697,2024-01-07 13:29:00,2024-01-07 13:45:00,16.0
ORD_00698,2024-02-11 18:09:00,2024-02-11 18:49:00,40.0
ORD_00699,2024-01-21 10:59:00,2024-01-21 11:24:00,25.0
ORD_00700,2024-01-02 17:35:00,2024-01-02 17:46:00,11.0
ORD_00701,2024-02-09 12:34:00,2024-02-09 12:46:00,12.0
ORD_00702,2024-01-20 09:54:00,2024-01-20 10:13:00,19.0
ORD_00703,2024-01-09 10:11:00,2024-01-09 10:32:00,21.0
ORD_00704,2024-01-28 12:16:00,2024-01-28 12:34:00,18.0
ORD_00705,2024-01-02 14:58:00,2024-01-02 15:36:00,38.0
ORD_00706,2024-01-22 15:46:00,2024-01-22 17:06:00,80.0
ORD_00707,2024-02-18 17:06:00,2024-02-18 17:44:00,38.0
ORD_00708,2024-02-01 14:37:00,2024-02-01 15:24:00,47.0
ORD_00709,2024-02-09 13:24:00,2024-02-09 14:33:00,69.0
ORD_00710,2024-01-09 15:20:00,2024-01-09 15:42:00,22.0
ORD_00711,2024-02-19 13:12:00,2024-02-19 13:30:00,18.0
ORD_00712,2024-02-07 11:34:00,2024-02-07 11:53:00,19.0
ORD_00713,2024-02-08 14:46:00,2024-02-08 15:16:00,30.0
ORD_00714,2024-01-10 09:12:00,2024-01-10 09:29:00,17.0
ORD_00715,2024-01-27 12:55:00,2024-01-27 13:23:00,28.0
ORD_00716,2024-02-13 16:40:00,2024-02-13 17:53:00,73.0
ORD_00717,2024-02-08 09:19:00,2024-02-08 09:50:00,31.0
ORD_00718,2024-01-06 18:05:00,2024-01-06 18:40:00,35.0
ORD_00719,2024-01-16 13:07:00,2024-01-16 13:28:00,21.0
ORD_00720,2024-01-03 16:45:00,2024-01-03 18:15:00,90.0
ORD_00721,2024-02-14 14:32:00,2024-02-14 15:27:00,55.0
ORD_00722,2024-02-18 10:26:00,2024-02-18 10:37:00,11.0
ORD_00723,2024-01-14 09:35:00,2024-01-14 10:27:00,52.0
ORD_00724,2024-02-20 14:57:00,2024-02-20 15:13:00,16.0
ORD_00725,2024-01-01 14:15:00,2024-01-01 14:34:00,19.0
ORD_00726,2024-01-17 18:22:00,2024-01-17 18:58:00,36.0
ORD_00727,2024-02-25 13:00:00,2024-02-25 13:25:00,25.0
ORD_00728,2024-01-09 14:39:00,2024-01-09 15:05:00,26.0
ORD_00729,2024-01-05 17:34:00,2024-01-05 17:50:00,16.0
ORD_00730,2024-02-01 10:27:00,2024-02-01 10:43:00,16.0
ORD_00731,2024-01-22 16:24:00,2024-01-22 16:45:00,21.0
ORD_00732,2024-02-02 15:25:00,2024-02-02 15:57:00,32.0
ORD_00733,2024-01-16 16:39:00,2024-01-16 17:16:00,37.0
ORD_00734,2024-02-20 18:46:00,2024-02-20 19:10:00,24.0
ORD_00735,2024-02-13 11:31:00,2024-02-13 11:53:00,22.0
ORD_00736,2024-02-16 17:45:00,2024-02-16 17:56:00,11.0
ORD_00737,2024-02-10 10:19:00,2024-02-10 11:13:00,54.0
ORD_00738,2024-02-23 13:33:00,2024-02-23 13:46:00,13.0
ORD_00739,2024-02-19 11:52:00,2024-02-19 12:37:00,45.0
ORD_00740,2024-02-05 16:53:00,2024-02-05 17:11:00,18.0
ORD_00741,2024-01-22 10:01:00,2024-01-22 10:33:00,32.0
ORD_00742,2024-01-02 10:28:00,2024-01-02 10:48:00,20.0
ORD_00743,2024-02-14 12:58:00,2024-02-14 13:28:00,30.0
ORD_00744,2024-01-13 18:04:00,2024-01-13 18:24:00,20.0
ORD_00745,2024-02-04 13:43:00,2024-02-04 14:04:00,21.0
ORD_00746,2024-02-04 11:40:00,2024-02-04 12:04:00,24.0
ORD_00747,2024-01-27 14:10:00,2024-01-27 14:23:00,13.0
ORD_00748,2024-02-10 13:54:00,2024-02-10 14:16:00,22.0
ORD_00749,2024-01-07 11:04:00,2024-01-07 11:28:00,24.0
ORD_00750,2024-02-07 09:03:00,2024-02-07 09:28:00,25.0
ORD_00751,2024-01-18 09:11:00,2024-01-18 10:40:00,89.0
ORD_00752,2024-01-18 17:27:00,2024-01-18 17:42:00,15.0
