order_id,user_id,order_amount,promised_time_mins,order_date,actual_delivery_mins,rating,city,signup_date
ORD_00319,U_01933,1503,45,2024-01-23,31.0,,Bangalore,2023-11-10
ORD_00320,U_03807,806,30,2024-01-25,16.0,5.0,Bangalore,2023-12-05
ORD_00321,U_02647,942,60,2024-02-12,73.0,,Chennai,2023-12-11
ORD_00322,U_00594,960,30,2024-01-21,20.0,,Chennai,2023-11-24
ORD_00323,U_04404,1529,45,2024-02-24,38.0,4.0,Delhi,2023-12-07
ORD_00324,U_02229,3397,30,2024-01-04,15.0,5.0,Mumbai,2024-01-25
ORD_00325,U_03934,918,30,2024-01-27,11.0,4.0,Chennai,2023-11-29
ORD_00326,U_04674,1748,30,2024-01-03,56.0,,Chennai,2024-01-10
ORD_00327,U_04297,1743,30,2024-01-24,12.0,3.0,Gurgaon,2023-11-21
ORD_00328,U_01796,4224,30,2024-01-03,25.0,4.0,Delhi,2023-12-02
ORD_00329,U_02376,277,60,2024-01-15,41.0,5.0,Mumbai,2024-01-14
ORD_00330,U_02106,4752,30,2024-01-19,22.0,,Delhi,2023-12-26
ORD_00331,U_00840,1697,45,2024-01-14,21.0,4.0,Gurgaon,2023-11-19
ORD_00332,U_01014,691,45,2024-02-26,37.0,,Bangalore,2023-11-07
ORD_00333,U_00314,1314,30,2024-01-18,15.0,,Mumbai,2023-11-20
ORD_00334,U_01580,384,45,2024-01-17,32.0,1.0,Bangalore,2024-01-26
ORD_00335,U_02766,822,60,2024-02-07,40.0,5.0,Gurgaon,2023-12-07
ORD_00336,U_01102,585,60,2024-01-09,17.0,5.0,Mumbai,2023-11-15
ORD_00337,U_00336,1268,45,2024-01-29,23.0,2.0,Mumbai,2023-12-31
ORD_00338,U_03652,2657,30,2024-01-29,17.0,4.0,Chennai,2023-12-29
ORD_00339,U_02138,501,30,2024-01-16,10.0,5.0,Chennai,2024-01-17
ORD_00340,U_04957,909,45,2024-01-14,76.0,3.0,Mumbai,2024-01-15
ORD_00341,U_02022,494,60,2024-01-12,46.0,,Delhi,2024-01-04
ORD_00342,U_01429,195,60,2024-02-27,26.0,1.0,Delhi,2024-01-19
ORD_00343,U_00568,1486,45,2024-01-07,76.0,3.0,Gurgaon,2024-01-04
ORD_00344,U_03471,383,60,2024-02-11,38.0,1.0,Delhi,2023-11-05
ORD_00345,U_01392,599,45,2024-02-27,71.0,,Bangalore,2023-12-17
ORD_00346,U_01738,2227,30,2024-01-07,22.0,,Mumbai,2024-01-06
ORD_00347,U_02554,4526,30,2024-01-09,19.0,,Bangalore,2023-12-29
ORD_00348,U_03328,1125,60,2024-02-13,83.0,1.0,Bangalore,2023-11-06
ORD_00349,U_02017,806,30,2024-01-21,22.0,1.0,Gurgaon,2023-12-20
ORD_00350,U_02163,2165,30,2024-01-14,20.0,5.0,Hyderabad,2023-12-24
ORD_00351,U_00148,1088,60,2024-02-15,28.0,5.0,Bangalore,2024-01-29
ORD_00352,U_03179,4647,30,2024-01-29,22.0,4.0,Bangalore,2023-11-03
ORD_00353,U_01164,1125,45,2024-01-28,38.0,3.0,Gurgaon,2023-11-03
ORD_00354,U_04062,676,30,2024-02-02,23.0,,Gurgaon,2023-12-27
ORD_00355,U_02672,294,30,2024-02-16,24.0,1.0,Hyderabad,2023-11-19
ORD_00356,U_04469,1398,30,2024-01-19,22.0,1.0,Delhi,2023-12-14
ORD_00357,U_03729,1102,30,2024-01-13,20.0,,Mumbai,2023-11-09
ORD_00358,U_02673,4299,30,2024-01-09,22.0,4.0,Chennai,2023-11-25
ORD_00359,U_00264,1000,30,2024-01-23,55.0,,Gurgaon,2023-12-11
ORD_00360,U_00042,754,45,2024-01-04,27.0,4.0,Hyderabad,2024-01-12
ORD_00361,U_00046,458,45,2024-01-23,27.0,4.0,Delhi,2024-01-27
ORD_00362,U_00129,671,30,2024-01-16,29.0,,Mumbai,2024-01-10
ORD_00363,U_02623,1641,30,2024-01-19,42.0,5.0,Delhi,2023-11-12
ORD_00364,U_03259,3148,30,2024-01-07,19.0,,Hyderabad,2023-11-26
ORD_00365,U_01875,104,30,2024-01-25,63.0,3.0,Chennai,2023-12-09
ORD_00366,U_03262,330,45,2024-02-06,25.0,,Hyderabad,2024-01-23
ORD_00367,U_01453,962,30,2024-02-21,22.0,,Gurgaon,2023-11-23
ORD_00368,U_01405,222,30,2024-02-27,26.0,3.0,Bangalore,2023-12-01
ORD_00369,U_01683,4043,30,2024-01-03,15.0,4.0,Hyderabad,2023-12-08
ORD_00370,U_00356,4853,30,2024-01-30,15.0,,Gurgaon,2023-11-07
ORD_00371,U_02362,638,30,2024-02-14,22.0,4.0,Bangalore,2023-12-10
ORD_00372,U_01326,593,45,2024-01-07,30.0,4.0,Delhi,2023-12-10
ORD_00373,U_03494,1114,30,2024-02-10,28.0,3.0,Gurgaon,2023-12-27
ORD_00374,U_04967,1702,45,2024-02-27,23.0,3.0,Mumbai,2024-01-04
ORD_00375,U_04086,413,30,2024-01-09,25.0,,Mumbai,2023-11-07
ORD_00376,U_01139,1566,30,2024-01-01,27.0,4.0,Gurgaon,2023-11-28
ORD_00377,U_03377,3202,30,2024-01-26,18.0,,Gurgaon,2023-11-20
ORD_00378,U_02345,205,60,2024-02-01,30.0,,Mumbai,2024-01-25
ORD_00379,U_03020,666,60,2024-02-21,37.0,3.0,Delhi,2024-01-09
ORD_00380,U_04629,576,30,2024-02-12,25.0,1.0,Delhi,2023-12-26
ORD_00381,U_02447,4458,30,2024-01-14,17.0,5.0,Gurgaon,2023-12-25
ORD_00382,U_02806,311,30,2024-02-17,13.0,5.0,Chennai,2024-01-29
ORD_00383,U_04995,374,45,2024-01-12,12.0,5.0,Mumbai,2024-01-16
ORD_00384,U_02389,4773,30,2024-01-19,18.0,5.0,Chennai,2023-12-23
ORD_00385,U_03948,182,30,2024-02-03,17.0,1.0,Mumbai,2023-12-20
ORD_00386,U_03132,1777,45,2024-01-21,41.0,5.0,Hyderabad,2023-11-20
ORD_00387,U_03672,412,60,2024-01-11,36.0,4.0,Delhi,2023-11-06
ORD_00388,U_02312,338,30,2024-01-20,18.0,5.0,Mumbai,2023-12-07
ORD_00389,U_01171,706,45,2024-02-07,11.0,5.0,Delhi,2023-12-24
ORD_00390,U_02645,1305,45,2024-01-16,36.0,4.0,Delhi,2024-01-05
ORD_00391,U_03341,2289,30,2024-01-29,21.0,4.0,Delhi,2023-12-28
ORD_00392,U_04743,357,30,2024-01-14,17.0,5.0,Chennai,2024-01-29
ORD_00393,U_01165,4334,30,2024-01-30,15.0,,Bangalore,2023-12-11
ORD_00394,U_02459,550,60,2024-02-28,50.0,3.0,Hyderabad,2023-12-16
ORD_00395,U_03288,4399,30,2024-01-28,22.0,,Delhi,2023-11-01
ORD_00396,U_04711,1418,45,2024-02-12,80.0,2.0,Hyderabad,2024-01-01
ORD_00397,U_00885,1778,30,2024-01-15,14.0,5.0,Mumbai,2023-12-07
ORD_00398,U_02045,2926,30,2024-01-12,26.0,5.0,Chennai,2023-11-28
ORD_00399,U_00321,732,45,2024-01-28,38.0,,Gurgaon,2024-01-12
ORD_00400,U_04245,583,60,2024-01-14,42.0,4.0,Hyderabad,2023-12-03
ORD_00401,U_00204,857,45,2024-02-23,19.0,3.0,Hyderabad,2024-01-17
ORD_00402,U_03883,510,45,2024-01-30,44.0,,Chennai,2024-01-07
ORD_00403,U_03018,896,30,2024-01-06,28.0,2.0,Gurgaon,2023-11-29
ORD_00404,U_02795,454,45,2024-01-07,21.0,,Chennai,2024-01-06
ORD_00405,U_00592,4502,30,2024-01-31,21.0,5.0,Gurgaon,2023-11-26
ORD_00406,U_01555,439,45,2024-02-14,31.0,,Bangalore,2023-12-17
ORD_00407,U_00732,2722,30,2024-01-08,16.0,,Gurgaon,2023-11-27
ORD_00408,U_04403,4761,30,2024-01-11,18.0,,Delhi,2023-12-03
ORD_00409,U_03258,114,45,2024-02-20,26.0,5.0,Mumbai,2023-12-10
ORD_00410,U_01566,549,45,2024-02-17,89.0,,Bangalore,2023-11-25
ORD_00411,U_01493,1143,45,2024-02-09,59.0,5.0,Hyderabad,2023-12-28
ORD_00412,U_03935,127,30,2024-01-10,11.0,,Bangalore,2023-11-20
ORD_00413,U_00889,719,30,2024-02-22,14.0,5.0,Chennai,2023-11-15
ORD_00414,U_00778,671,45,2024-01-22,20.0,4.0,Bangalore,2023-11-15
ORD_00415,U_02442,148,45,2024-02-19,15.0,2.0,Gurgaon,2023-11-27
ORD_00416,U_03916,533,60,2024-01-19,10.0,,Hyderabad,2023-11-09
ORD_00417,U_01824,216,45,2024-01-28,44.0,,Hyderabad,2023-12-09
ORD_00418,U_03039,622,30,2024-01-05,23.0,,Chennai,2023-12-16
ORD_00419,U_00488,522,30,2024-01-25,29.0,,Bangalore,2023-11-23
ORD_00420,U_01082,324,30,2024-01-25,12.0,,Chennai,2023-12-18
ORD_00421,U_02882,1058,30,2024-01-21,21.0,,Chennai,2023-11-09
ORD_00422,U_00084,4534,30,2024-01-13,20.0,5.0,Mumbai,2023-11-09
ORD_00423,U_03595,1696,30,2024-01-06,21.0,4.0,Chennai,2023-12-23
ORD_00424,U_01103,2703,30,2024-01-18,25.0,5.0,Gurgaon,2023-11-12
ORD_00425,U_01820,2533,30,2024-01-29,25.0,5.0,Bangalore,2024-01-23
ORD_00426,U_01256,384,30,2024-02-07,63.0,,Gurgaon,2023-11-08
ORD_00427,U_00511,967,60,2024-02-04,19.0,,Hyderabad,2023-12-01
ORD_00428,U_00352,479,30,2024-02-09,21.0,,Delhi,2024-01-07
ORD_00429,U_02492,944,60,2024-02-12,34.0,,Mumbai,2023-11-02
ORD_00430,U_04344,673,30,2024-01-20,25.0,3.0,Gurgaon,2023-11-26
ORD_00431,U_02278,289,60,2024-02-03,46.0,2.0,Gurgaon,2024-01-18
ORD_00432,U_01717,1688,45,2024-02-17,19.0,,Gurgaon,2023-12-06
ORD_00433,U_04129,950,60,2024-02-08,75.0,,Chennai,2024-01-02
ORD_00434,U_02715,1323,45,2024-02-24,29.0,2.0,Hyderabad,2024-01-23
ORD_00435,U_03048,501,45,2024-02-26,23.0,3.0,Mumbai,2023-11-16
ORD_00436,U_00398,478,60,2024-02-05,36.0,1.0,Bangalore,2023-11-26
ORD_00437,U_04994,4773,30,2024-01-03,20.0,5.0,Chennai,2024-01-11
ORD_00438,U_02432,314,60,2024-02-08,16.0,,Chennai,2023-12-27
ORD_00439,U_00524,535,30,2024-01-06,18.0,3.0,Delhi,2023-11-15
ORD_00440,U_04989,742,30,2024-02-27,29.0,3.0,Delhi,2023-11-11
ORD_00441,U_02317,372,60,2024-01-03,33.0,4.0,Bangalore,2023-12-04
ORD_00442,U_00446,1531,30,2024-01-14,16.0,4.0,Chennai,2023-12-27
ORD_00443,U_04450,239,45,2024-01-14,32.0,,Chennai,2024-01-20
ORD_00444,U_02397,2957,30,2024-01-06,26.0,5.0,Gurgaon,2023-11-17
ORD_00445,U_02370,154,45,2024-02-17,26.0,,Bangalore,2023-12-08
ORD_00446,U_01426,458,30,2024-01-30,10.0,,Chennai,2023-12-25
ORD_00447,U_04524,132,60,2024-02-03,18.0,,Chennai,2023-11-26
ORD_00448,U_00453,1001,60,2024-02-01,23.0,5.0,Gurgaon,2023-11-21
ORD_00449,U_02347,598,30,2024-02-24,22.0,3.0,Chennai,2024-01-17
ORD_00450,U_02105,522,30,2024-02-11,22.0,,Mumbai,2023-12-11
ORD_00451,U_03069,1575,45,2024-01-07,70.0,,Chennai,2023-12-25
ORD_00452,U_00619,702,45,2024-02-12,26.0,5.0,Delhi,2023-11-19
ORD_00453,U_04616,819,60,2024-01-21,73.0,3.0,Delhi,2024-01-28
ORD_00454,U_02575,631,45,2024-02-04,20.0,4.0,Delhi,2023-11-25
ORD_00455,U_00475,304,30,2024-01-01,20.0,5.0,Chennai,2023-11-27
ORD_00456,U_00973,827,30,2024-02-15,26.0,1.0,Mumbai,2023-11-23
ORD_00457,U_01934,1354,45,2024-01-31,11.0,1.0,Chennai,2023-12-09
ORD_00458,U_03987,253,45,2024-01-26,24.0,,Mumbai,2024-01-18
ORD_00459,U_02594,985,60,2024-02-10,42.0,4.0,Bangalore,2024-01-08
ORD_00460,U_04507,4028,30,2024-01-06,23.0,,Bangalore,2023-12-26
ORD_00461,U_00930,345,45,2024-01-04,21.0,5.0,Chennai,2023-11-26
ORD_00462,U_00881,1537,45,2024-01-29,36.0,4.0,Delhi,2023-12-22
ORD_00463,U_02585,968,45,2024-02-06,39.0,,Hyderabad,2023-12-16
ORD_00464,U_04399,120,60,2024-01-23,26.0,,Mumbai,2024-01-02
ORD_00465,U_01825,3140,30,2024-01-03,15.0,,Bangalore,2023-11-21
ORD_00466,U_00473,1157,30,2024-01-12,10.0,,Chennai,2023-12-11
ORD_00467,U_00595,3614,30,2024-01-01,16.0,4.0,Bangalore,2023-12-22
ORD_00468,U_03891,1136,45,2024-02-15,32.0,4.0,Gurgaon,2024-01-17
ORD_00469,U_01523,1626,45,2024-02-05,83.0,,Gurgaon,2023-11-15
ORD_00470,U_02816,104,60,2024-02-19,78.0,1.0,Bangalore,2023-11-24
ORD_00471,U_03957,1301,60,2024-01-23,20.0,,Chennai,2023-12-08
ORD_00472,U_02588,244,30,2024-01-15,46.0,5.0,Chennai,2023-11-08
ORD_00473,U_04585,297,30,2024-01-03,25.0,5.0,Hyderabad,2023-11-01
ORD_00474,U_00091,1253,60,2024-02-27,41.0,,Chennai,2024-01-21
ORD_00475,U_01349,861,60,2024-02-07,49.0,5.0,Gurgaon,2024-01-03
ORD_00476,U_00363,238,30,2024-01-26,11.0,4.0,Mumbai,2023-11-29
ORD_00477,U_00751,971,30,2024-01-09,16.0,,Bangalore,2023-12-02
ORD_00478,U_03639,2891,30,2024-01-23,27.0,4.0,Mumbai,2023-12-03
ORD_00479,U_01292,805,45,2024-02-18,22.0,2.0,Chennai,2024-01-23
ORD_00480,U_00466,1148,30,2024-01-06,64.0,5.0,Bangalore,2023-12-16
ORD_00481,U_00175,1236,60,2024-01-06,55.0,4.0,Chennai,2024-01-20
ORD_00482,U_00279,1352,60,2024-02-25,16.0,1.0,Chennai,2023-12-20
ORD_00483,U_04172,4421,30,2024-01-22,26.0,,Delhi,2023-11-15
ORD_00484,U_01339,1411,45,2024-02-09,38.0,2.0,Chennai,2024-01-11
ORD_00485,U_03230,2053,30,2024-02-10,22.0,5.0,Mumbai,2024-01-29
ORD_00486,U_00060,184,60,2024-02-24,25.0,5.0,Hyderabad,2023-11-26
ORD_00487,U_00335,1619,60,2024-02-12,33.0,5.0,Bangalore,2023-12-22
ORD_00488,U_04123,1523,30,2024-02-27,26.0,,Mumbai,2024-01-12
ORD_00489,U_03375,1770,45,2024-01-15,16.0,,Delhi,2024-01-09
ORD_00490,U_03664,976,30,2024-02-11,11.0,2.0,Mumbai,2023-11-11
ORD_00491,U_01580,129,30,2024-01-12,68.0,5.0,Bangalore,2024-01-26
ORD_00492,U_03739,1486,60,2024-02-28,59.0,,Bangalore,2023-11-04
ORD_00493,U_04600,1283,60,2024-02-12,55.0,,Hyderabad,2024-01-28
ORD_00494,U_00569,432,60,2024-01-27,71.0,5.0,Bangalore,2024-01-15
ORD_00495,U_01321,129,30,2024-01-13,19.0,,Chennai,2023-11-06
ORD_00496,U_04799,2929,30,2024-01-30,15.0,5.0,Bangalore,2023-12-08
ORD_00497,U_03758,1347,60,2024-01-23,43.0,,Hyderabad,2023-11-08
ORD_00498,U_01612,3038,30,2024-01-01,19.0,5.0,Delhi,2023-11-09
ORD_00499,U_03976,629,30,2024-02-25,20.0,2.0,Delhi,2023-11-25
ORD_00500,U_00782,661,60,2024-02-07,47.0,,Gurgaon,2023-11-19
ORD_00501,U_03916,158,30,2024-02-18,25.0,4.0,Hyderabad,2023-11-09
ORD_00502,U_02578,2409,30,2024-01-18,25.0,5.0,Chennai,2023-11-08
ORD_00503,U_04316,1052,60,2024-01-08,52.0,4.0,Mumbai,2023-12-30
ORD_00504,U_01816,913,60,2024-01-20,40.0,,Delhi,2023-12-07
ORD_00505,U_00526,975,60,2024-01-27,51.0,4.0,Bangalore,2023-12-18
ORD_00506,U_02469,818,60,2024-02-08,29.0,4.0,Hyderabad,2023-12-02
ORD_00507,U_00985,3870,30,2024-01-14,23.0,,Hyderabad,2024-01-15
ORD_00508,U_01480,1127,60,2024-01-02,12.0,3.0,Delhi,2023-11-27
ORD_00509,U_02131,1596,60,2024-01-09,45.0,3.0,Gurgaon,2023-11-20
ORD_00510,U_04823,732,30,2024-01-01,70.0,,Gurgaon,2023-11-12
ORD_00511,U_01233,447,45,2024-02-06,23.0,1.0,Bangalore,2024-01-11
ORD_00512,U_01796,4978,30,2024-01-30,27.0,,Delhi,2023-12-02
ORD_00513,U_00638,1771,45,2024-02-15,29.0,5.0,Delhi,2024-01-18
ORD_00514,U_04328,3396,30,2024-01-06,24.0,5.0,Chennai,2023-12-04
ORD_00515,U_00031,181,60,2024-02-01,87.0,,Hyderabad,2024-01-14
ORD_00516,U_04831,1174,60,2024-01-10,37.0,1.0,Mumbai,2024-01-26
ORD_00517,U_01765,3917,30,2024-01-31,19.0,5.0,Gurgaon,2024-01-29
ORD_00518,U_04018,1466,60,2024-02-02,18.0,,Hyderabad,2024-01-16
ORD_00519,U_02039,612,60,2024-01-06,73.0,3.0,Bangalore,2024-01-08
ORD_00520,U_02205,150,30,2024-01-31,14.0,4.0,Gurgaon,2024-01-16
ORD_00521,U_00181,795,30,2024-01-24,20.0,,Mumbai,2024-01-15
ORD_00522,U_04560,583,45,2024-02-25,38.0,3.0,Bangalore,2023-11-16
ORD_00523,U_00743,960,30,2024-02-27,27.0,4.0,Hyderabad,2024-01-03
ORD_00524,U_03572,343,30,2024-02-18,12.0,2.0,Chennai,2023-12-22
ORD_00525,U_04704,1459,45,2024-01-24,15.0,1.0,Chennai,2023-12-11
ORD_00526,U_04483,4447,30,2024-01-09,17.0,,Delhi,2023-12-14
ORD_00527,U_00837,998,30,2024-01-02,11.0,,Chennai,2023-12-29
ORD_00528,U_03094,1533,45,2024-01-25,37.0,4.0,Chennai,2023-11-04
ORD_00529,U_04716,2332,30,2024-02-21,24.0,4.0,Chennai,2023-11-24
ORD_00530,U_01113,1508,30,2024-02-21,10.0,1.0,Hyderabad,2023-12-10
ORD_00531,U_02870,1098,30,2024-01-11,29.0,4.0,Mumbai,2023-12-05
ORD_00532,U_02620,749,60,2024-02-18,42.0,4.0,Hyderabad,2023-11-19
ORD_00533,U_03000,1227,30,2024-01-14,27.0,5.0,Hyderabad,2023-11-10
ORD_00534,U_00851,4174,30,2024-01-30,16.0,,Bangalore,2023-11-05
ORD_00535,U_02578,3839,30,2024-01-10,19.0,5.0,Chennai,2023-11-08
ORD_00536,U_04479,577,60,2024-01-17,90.0,3.0,Hyderabad,2024-01-23
ORD_00537,U_03025,812,30,2024-01-12,35.0,,Chennai,2024-01-17
ORD_00538,U_00895,1131,30,2024-02-19,17.0,,Hyderabad,2023-11-26
ORD_00539,U_01114,509,45,2024-02-09,28.0,4.0,Hyderabad,2023-12-19
ORD_00540,U_00729,300,30,2024-01-02,66.0,4.0,Chennai,2023-12-29
ORD_00541,U_02876,1225,45,2024-01-13,21.0,,Gurgaon,2024-01-02
ORD_00542,U_00284,255,45,2024-01-08,40.0,5.0,Chennai,2024-01-18
ORD_00543,U_01983,649,60,2024-02-21,43.0,,Chennai,2023-11-09
ORD_00544,U_01531,1193,30,2024-02-26,21.0,,Bangalore,2024-01-10
ORD_00545,U_02248,815,45,2024-01-25,41.0,5.0,Delhi,2023-12-19
ORD_00546,U_00405,1770,30,2024-02-20,15.0,5.0,Hyderabad,2024-01-19
ORD_00547,U_03058,949,30,2024-01-29,14.0,4.0,Bangalore,2023-12-29
ORD_00548,U_03617,1611,45,2024-01-05,18.0,3.0,Delhi,2024-01-10
ORD_00549,U_02176,825,45,2024-01-07,79.0,2.0,Mumbai,2024-01-07
ORD_00550,U_00325,945,30,2024-02-25,15.0,3.0,Gurgaon,2024-01-28
ORD_00551,U_04401,3876,30,2024-01-23,27.0,,Hyderabad,2024-01-29
ORD_00552,U_03375,1755,30,2024-01-22,23.0,,Delhi,2024-01-09
ORD_00553,U_00880,2346,30,2024-01-26,23.0,,Mumbai,2024-01-12
ORD_00554,U_04158,2121,30,2024-01-12,15.0,,Delhi,2023-12-11
ORD_00555,U_01188,1053,45,2024-02-02,65.0,,Mumbai,2024-01-22
ORD_00556,U_04811,2116,30,2024-01-27,19.0,,Bangalore,2023-12-19
ORD_00557,U_03529,3634,30,2024-01-21,25.0,5.0,Bangalore,2023-11-14
ORD_00558,U_03136,133,30,2024-02-19,15.0,4.0,Chennai,2023-12-25
ORD_00559,U_04215,1040,30,2024-02-12,27.0,1.0,Hyderabad,2023-12-31
ORD_00560,U_01191,1365,30,2024-01-21,26.0,,Mumbai,2023-12-05
ORD_00561,U_00352,1143,60,2024-01-03,52.0,3.0,Delhi,2024-01-07
ORD_00562,U_02838,1722,45,2024-01-15,34.0,,Chennai,2023-12-09
ORD_00563,U_02885,378,60,2024-01-16,55.0,,Chennai,2023-11-06
ORD_00564,U_01777,254,45,2024-02-08,54.0,5.0,Gurgaon,2023-12-17
ORD_00565,U_00579,944,45,2024-01-24,44.0,,Bangalore,2023-11-09
ORD_00566,U_01831,1105,60,2024-02-04,36.0,,Chennai,2023-11-01
ORD_00567,U_00964,1222,60,2024-02-04,30.0,,Bangalore,2023-11-25
ORD_00568,U_01788,1134,45,2024-01-27,33.0,3.0,Chennai,2024-01-14
ORD_00569,U_01716,3618,30,2024-01-14,19.0,,Chennai,2024-01-17
ORD_00570,U_04750,2949,30,2024-01-03,26.0,5.0,Chennai,2023-11-20
ORD_00571,U_02336,3557,30,2024-01-26,24.0,5.0,Mumbai,2023-11-30
ORD_00572,U_04191,1064,60,2024-02-15,25.0,,Chennai,2023-12-28
ORD_00573,U_01984,1309,30,2024-02-16,29.0,,Bangalore,2023-11-16
ORD_00574,U_03526,1570,60,2024-01-07,55.0,4.0,Hyderabad,2023-11-28
ORD_00575,U_03795,560,30,2024-01-17,37.0,3.0,Mumbai,2023-12-09
ORD_00576,U_00069,386,60,2024-02-01,99.0,5.0,Bangalore,2023-12-15
ORD_00577,U_01444,814,60,2024-02-13,39.0,3.0,Bangalore,2024-01-11
ORD_00578,U_00351,1195,30,2024-01-26,71.0,2.0,Hyderabad,2024-01-04
ORD_00579,U_03611,991,60,2024-01-27,27.0,,Mumbai,2023-11-04
ORD_00580,U_01859,929,45,2024-02-27,12.0,1.0,Mumbai,2023-11-10
ORD_00581,U_03448,929,45,2024-02-01,40.0,,Mumbai,2024-01-02
ORD_00582,U_01488,1506,45,2024-01-02,54.0,3.0,Bangalore,2023-12-31
ORD_00583,U_02452,631,45,2024-01-14,27.0,,Bangalore,2023-12-01
ORD_00584,U_00721,567,45,2024-02-22,84.0,,Delhi,2023-11-02
ORD_00585,U_00780,2375,30,2024-01-11,21.0,5.0,Chennai,2024-01-02
ORD_00586,U_00940,1394,45,2024-02-13,14.0,,Mumbai,2024-01-09
ORD_00587,U_03251,1228,30,2024-02-08,54.0,5.0,Bangalore,2023-12-22
ORD_00588,U_03146,3533,30,2024-01-06,20.0,5.0,Bangalore,2023-12-15
ORD_00589,U_03917,522,30,2024-01-31,25.0,,Delhi,2023-12-11
ORD_00590,U_02255,4761,30,2024-01-14,17.0,4.0,Bangalore,2023-12-24
ORD_00591,U_04602,3929,30,2024-01-26,24.0,4.0,Chennai,2023-11-11
ORD_00592,U_01495,3405,30,2024-01-12,31.0,5.0,Bangalore,2023-12-29
ORD_00593,U_00621,2285,30,2024-01-21,20.0,,Hyderabad,2023-12-28
ORD_00594,U_03293,953,45,2024-02-15,17.0,4.0,Delhi,2024-01-28
ORD_00595,U_03598,841,30,2024-02-19,20.0,1.0,Delhi,2023-11-11
ORD_00596,U_01284,1161,45,2024-02-22,51.0,4.0,Delhi,2023-12-03
ORD_00597,U_00209,1688,60,2024-01-25,21.0,,Gurgaon,2024-01-14
ORD_00598,U_01670,1115,60,2024-01-02,13.0,3.0,Hyderabad,2023-12-31
ORD_00599,U_01494,1266,45,2024-01-23,42.0,3.0,Hyderabad,2023-12-29
ORD_00600,U_03333,967,30,2024-02-17,28.0,5.0,Mumbai,2023-12-05
ORD_00601,U_02526,561,30,2024-02-13,17.0,4.0,Bangalore,2023-12-12
ORD_00602,U_02578,4982,30,2024-01-11,19.0,4.0,Chennai,2023-11-08
ORD_00603,U_04429,1550,45,2024-02-01,29.0,,Delhi,2023-12-13
ORD_00604,U_04770,748,60,2024-01-13,53.0,1.0,Mumbai,2023-12-19
ORD_00605,U_03756,1772,60,2024-01-22,97.0,,Gurgaon,2023-11-22
ORD_00606,U_03222,1422,45,2024-01-13,29.0,3.0,Mumbai,2023-12-25
ORD_00607,U_04355,1721,30,2024-01-06,23.0,2.0,Chennai,2023-12-16
ORD_00608,U_00767,427,45,2024-01-12,39.0,4.0,Chennai,2023-11-08
ORD_00609,U_01298,2688,30,2024-01-30,15.0,5.0,Chennai,2023-12-18
ORD_00610,U_03637,815,45,2024-02-11,72.0,3.0,Bangalore,2023-11-01
ORD_00611,U_03343,4281,30,2024-01-08,23.0,4.0,Hyderabad,2023-12-29
ORD_00612,U_01922,2377,30,2024-01-25,24.0,,Mumbai,2024-01-08
ORD_00613,U_00146,1738,30,2024-01-19,28.0,,Chennai,2024-01-05
ORD_00614,U_02397,4227,30,2024-01-18,15.0,5.0,Gurgaon,2023-11-17
ORD_00615,U_04928,544,45,2024-02-05,21.0,,Hyderabad,2024-01-06
ORD_00616,U_03596,1744,45,2024-01-21,42.0,2.0,Delhi,2023-11-19
ORD_00617,U_03930,506,30,2024-01-29,13.0,,Bangalore,2024-01-07
ORD_00618,U_00344,997,60,2024-02-17,56.0,3.0,Gurgaon,2023-12-07
ORD_00619,U_03277,509,60,2024-01-13,24.0,4.0,Chennai,2023-11-08
ORD_00620,U_03668,1246,45,2024-01-24,29.0,4.0,Hyderabad,2023-11-15
ORD_00621,U_00031,126,30,2024-02-18,27.0,4.0,Hyderabad,2024-01-14
ORD_00622,U_01351,1008,60,2024-02-07,13.0,,Gurgaon,2024-01-26
ORD_00623,U_04706,1020,60,2024-01-16,87.0,,Delhi,2024-01-06
ORD_00624,U_01921,3328,30,2024-01-03,17.0,5.0,Bangalore,2023-12-19
ORD_00625,U_04799,2740,30,2024-01-27,23.0,4.0,Bangalore,2023-12-08
ORD_00626,U_02091,1642,45,2024-01-24,75.0,,Bangalore,2023-11-06
ORD_00627,U_00296,1345,60,2024-01-13,39.0,5.0,Delhi,2023-11-13
ORD_00628,U_03176,229,45,2024-02-26,32.0,,Chennai,2023-12-14
ORD_00629,U_01651,290,45,2024-01-16,87.0,,Delhi,2023-12-04
ORD_00630,U_02592,4271,30,2024-01-19,34.0,,Chennai,2023-11-27
ORD_00631,U_00950,1604,30,2024-02-04,18.0,3.0,Mumbai,2024-01-07
ORD_00632,U_01254,1762,60,2024-01-19,34.0,1.0,Gurgaon,2024-01-17
ORD_00633,U_03180,189,30,2024-01-09,47.0,5.0,Chennai,2023-12-15
ORD_00634,U_00047,601,60,2024-01-12,16.0,,Hyderabad,2023-11-14
ORD_00635,U_04353,201,60,2024-02-23,40.0,1.0,Delhi,2024-01-18
ORD_00636,U_01498,106,30,2024-01-19,20.0,5.0,Chennai,2023-12-26
ORD_00637,U_03628,966,60,2024-01-22,70.0,1.0,Bangalore,2023-11-27
ORD_00638,U_04819,521,45,2024-01-13,19.0,,Gurgaon,2023-11-30
ORD_00639,U_00312,868,45,2024-02-17,33.0,4.0,Gurgaon,2024-01-09
ORD_00640,U_04176,994,30,2024-01-15,29.0,,Gurgaon,2023-11-20
